CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	VMDATE 	VSZ4   	VMPOPUL	VMOD8  	VMOD7A 	VMOD7B 	VMOD6A 	VMOD6B 	VMOD5A 	VMOD5B 	VMOD5C 	VMOD5D 	VMOD5E 	VMOD5F 	VMOD4  	VMOD3A 	VMOD3B 	VMOD3C 	VMOD2A 	VMOD2B 	VMOD2C 	VMOD2D 	VMOD2E 	VMOD2F 	VMOD1A 	VMOD1B 	VMOD1C 	VMOD1D 	VMOD1E 	VMOD1F 	VMOD1G 	VMOD1H 	VMOD1I 	VMOD1J 	VMOD1K 	VMOD1L 	VMOD1M 	VMOD1N 	VMOD1O 	VMOD1P 	VMOD1Q 	VMOD1R 	VMOD1S 
1	03	07	12	00	004	7311	   0	  2365	E	D	D	D	D	D	D	D	C	C	D	 	 	 	 	 	 	 	 	 	 	D	D	D	C	D	D	D	D	D	B	D	D	C	D	C	E	E	E	A
1	03	07	12	00	004	7312	   0	  2365	E	D	D	D	D	D	D	E	C	C	D	 	 	 	 	 	 	 	 	 	 	D	D	D	C	D	C	D	D	E	B	C	C	C	D	C	E	C	E	A
1	03	07	13	00	004	7301	   0	  6248	D	D	D	C	D	D	C	C	C	C	C	 	 	 	 	 	 	 	 	 	 	D	D	B	C	C	A	B	B	C	B	C	B	C	C	C	D	D	E	B
1	03	07	13	00	004	7302	   0	  6248	C	C	D	C	C	D	B	C	C	C	C	 	 	 	 	 	 	 	 	 	 	D	C	B	C	B	A	B	B	C	B	C	B	C	C	C	D	D	E	B
1	03	07	13	00	004	7303	   0	  6098	C	C	D	C	C	D	B	C	B	D	D	 	 	 	 	 	 	 	 	 	 	C	D	B	A	B	A	C	C	C	A	C	C	B	D	C	E	E	E	C
1	03	07	13	00	004	7304	   0	  5013	B	B	D	B	B	C	B	B	B	D	D	 	 	 	 	 	 	 	 	 	 	B	C	B	A	B	A	B	B	B	A	C	C	B	D	C	E	E	E	C
1	03	07	13	00	004	7305	   0	  5013	B	B	D	B	B	C	B	B	B	D	D	 	 	 	 	 	 	 	 	 	 	B	C	B	A	B	A	B	B	B	A	C	C	B	D	C	E	E	E	C
1	03	07	13	00	004	7306	   0	  5013	D	D	E	D	C	D	B	D	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	B	C	B	C	B	D	D	B	B	D	C	D	D	E	E	E	B
1	03	07	13	00	004	7307	   0	  5013	D	D	E	D	C	D	B	D	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	B	C	B	D	D	B	B	D	C	D	D	E	E	E	B
1	03	07	13	00	004	7308	   0	  5013	D	D	E	D	D	D	C	D	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	C	C	C	D	D	B	B	D	C	D	D	E	E	E	B
1	03	07	13	00	004	7309	   0	  5013	D	D	E	D	D	D	C	E	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	C	B	C	D	E	B	B	D	D	D	C	E	E	E	B
1	03	07	13	00	004	7310	   0	  5013	D	D	E	D	D	D	C	E	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	C	B	C	D	E	B	B	D	D	D	C	E	E	E	B
1	03	07	13	00	004	7311	   0	  5013	D	D	E	D	D	D	C	D	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	D	C	C	B	C	D	D	B	B	D	D	D	C	E	E	E	B
1	03	07	13	00	004	7312	   0	  5013	E	E	E	E	D	D	C	E	D	C	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	C	C	C	D	E	B	B	D	D	D	C	E	D	E	B
1	03	07	14	00	004	7301	   0	  4996	C	C	D	C	C	C	C	C	C	C	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	C	C	D	C	C	B	C	C	C	D	C	D	D	E	A
1	03	07	14	00	004	7302	   0	  4075	C	C	D	B	C	C	C	B	B	C	C	 	 	 	 	 	 	 	 	 	 	C	B	C	B	B	B	D	C	B	B	C	C	B	C	C	C	D	E	A
1	03	07	14	00	004	7303	   0	  4075	C	C	D	B	C	C	B	B	B	D	D	 	 	 	 	 	 	 	 	 	 	C	B	C	C	B	B	B	B	B	B	C	D	B	D	C	E	E	E	B
1	03	07	14	00	004	7304	   0	  2718	B	B	D	B	B	B	B	B	B	D	D	 	 	 	 	 	 	 	 	 	 	B	A	B	C	A	A	B	A	B	A	C	D	B	D	C	E	E	E	B
1	03	07	14	00	004	7305	   0	  2718	B	B	D	B	B	B	B	B	B	D	D	 	 	 	 	 	 	 	 	 	 	B	A	B	C	A	A	B	A	B	A	C	D	B	D	C	E	E	E	B
1	03	07	14	00	004	7306	   0	  2718	C	C	D	C	B	B	B	C	B	D	D	 	 	 	 	 	 	 	 	 	 	C	A	A	C	B	A	B	C	B	A	B	D	C	D	D	E	E	E	B
1	03	07	14	00	004	7307	   0	  2718	C	C	D	C	C	D	C	C	B	D	D	 	 	 	 	 	 	 	 	 	 	D	C	B	C	B	A	C	C	C	A	B	D	C	D	D	E	E	E	B
1	03	07	14	00	004	7308	   0	  2718	C	C	D	C	C	C	C	C	B	D	D	 	 	 	 	 	 	 	 	 	 	C	B	A	C	B	A	C	C	C	A	B	D	C	D	D	E	E	E	B
1	03	07	14	00	004	7309	   0	  2718	D	D	E	D	D	D	C	D	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	B	C	C	B	C	D	D	A	B	D	C	C	D	D	E	E	B
1	03	07	14	00	004	7310	   0	  2718	D	D	E	D	D	D	C	D	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	B	C	C	B	C	D	D	A	B	D	C	C	D	D	E	E	B
1	03	07	14	00	004	7311	   0	  2718	D	D	E	D	D	D	D	D	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	D	B	C	D	D	A	B	D	C	C	D	D	E	E	B
1	03	07	14	00	004	7312	   0	  2718	D	D	D	D	D	D	D	D	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	D	B	C	D	D	A	B	D	C	C	D	D	E	E	B
1	03	07	15	00	004	7301	   0	  7790	B	B	C	B	B	C	B	B	B	B	C	 	 	 	 	 	 	 	 	 	 	C	B	A	B	A	A	C	B	B	A	B	A	B	C	A	D	B	C	A
1	03	07	15	00	004	7302	   0	  7790	B	B	C	B	B	C	B	B	B	B	C	 	 	 	 	 	 	 	 	 	 	C	B	B	B	A	A	C	B	B	A	B	A	B	C	A	D	B	C	A
1	03	07	15	00	004	7303	   0	  7790	B	B	C	B	B	C	B	B	A	C	C	 	 	 	 	 	 	 	 	 	 	C	B	B	B	A	A	B	B	B	A	C	C	A	B	A	E	C	D	B
1	03	07	15	00	004	7304	   0	  7812	B	B	C	B	B	B	B	B	A	C	C	 	 	 	 	 	 	 	 	 	 	B	B	A	B	B	A	B	B	B	A	C	C	A	B	A	E	C	D	B
1	03	07	15	00	004	7305	   0	  7812	B	B	C	B	B	B	B	B	A	C	C	 	 	 	 	 	 	 	 	 	 	B	B	A	B	B	A	B	B	B	A	C	C	A	B	A	E	C	D	B
1	03	07	15	00	004	7306	   0	  7812	C	C	D	C	B	C	B	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	B	B	B	C	A	B	C	B	A	B	C	B	C	B	E	C	C	B
1	03	07	15	00	004	7307	   0	  7812	C	C	D	C	B	C	B	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	A	B	B	A	B	C	B	A	B	C	B	C	B	E	C	C	B
1	03	07	15	00	004	7308	   0	  7812	C	C	D	C	B	C	B	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	B	B	B	B	A	B	C	B	A	B	C	B	C	B	E	C	C	B
1	03	07	15	00	004	7309	   0	  7812	C	C	C	C	C	C	C	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	A	C	B	B	B	C	C	A	B	A	B	B	B	E	C	C	B
1	03	07	15	00	004	7310	   0	  7812	C	C	C	C	C	C	C	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	A	C	B	B	B	C	C	A	B	A	B	B	B	E	C	C	B
1	03	07	15	00	004	7311	   0	  7812	C	C	C	C	C	C	C	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	B	B	C	C	A	B	A	B	B	B	E	C	C	B
1	03	07	15	00	004	7312	   0	  7812	C	C	C	C	C	C	B	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	A	C	B	B	B	C	C	A	B	A	B	B	B	E	C	C	B
1	03	07	16	00	004	7301	   0	  5902	D	D	D	C	D	D	D	C	C	C	D	 	 	 	 	 	 	 	 	 	 	D	C	C	D	D	C	C	C	C	B	C	C	C	D	C	E	C	D	B
1	03	07	16	00	004	7302	   0	  5737	C	C	D	C	C	C	C	C	C	C	D	 	 	 	 	 	 	 	 	 	 	C	C	B	D	C	C	C	C	B	B	C	C	C	D	C	E	C	D	B
1	03	07	16	00	004	7303	   0	  5737	B	B	D	B	B	C	B	B	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	A	B	B	B	B	B	B	A	B	C	B	D	B	E	C	E	B
1	03	07	16	00	004	7304	   0	  5675	B	B	D	B	B	B	B	A	B	C	D	 	 	 	 	 	 	 	 	 	 	C	A	A	B	A	B	B	A	A	A	B	C	B	D	C	E	C	E	B
1	03	07	16	00	004	7305	   0	  5675	B	B	D	B	B	B	B	A	B	C	D	 	 	 	 	 	 	 	 	 	 	C	A	A	B	B	B	B	A	A	A	B	C	B	D	C	E	C	E	B
1	03	07	16	00	004	7306	   0	  5675	C	C	D	C	B	B	B	C	C	C	D	 	 	 	 	 	 	 	 	 	 	C	B	A	B	B	B	B	C	B	A	B	C	C	D	C	E	C	E	B
1	03	07	16	00	004	7307	   0	  5675	C	C	D	C	B	B	B	C	C	C	D	 	 	 	 	 	 	 	 	 	 	C	A	A	B	B	B	B	C	B	A	B	C	C	D	C	E	C	E	B
1	03	07	16	00	004	7308	   0	  5675	C	C	D	C	B	B	B	C	C	C	D	 	 	 	 	 	 	 	 	 	 	C	B	A	B	B	B	B	C	B	A	B	C	C	D	C	E	C	E	B
1	03	07	16	00	004	7309	   0	  5675	C	C	D	C	B	C	B	C	C	C	C	 	 	 	 	 	 	 	 	 	 	C	B	A	C	B	B	B	C	C	A	B	C	C	C	C	E	C	E	B
1	03	07	16	00	004	7310	   0	  5675	C	C	D	C	B	C	B	C	C	C	C	 	 	 	 	 	 	 	 	 	 	C	B	A	C	B	B	B	C	C	A	B	C	C	C	C	E	C	E	B
1	03	07	16	00	004	7311	   0	  5675	C	C	D	C	B	C	B	C	C	C	C	 	 	 	 	 	 	 	 	 	 	C	C	B	C	B	B	B	C	C	A	B	C	C	C	C	E	C	E	B
1	03	07	16	00	004	7312	   0	  5675	C	C	D	C	B	C	B	C	C	C	C	 	 	 	 	 	 	 	 	 	 	C	C	B	C	B	B	B	C	C	A	B	C	C	C	C	E	C	E	B
1	03	07	17	00	004	7301	   0	  4482	D	D	D	C	D	D	C	C	C	C	D	 	 	 	 	 	 	 	 	 	 	D	D	C	D	C	A	C	C	C	B	C	C	C	E	C	D	C	E	B
1	03	07	17	00	004	7302	   0	  4482	D	D	D	C	D	D	C	C	C	C	D	 	 	 	 	 	 	 	 	 	 	D	C	B	D	C	B	C	C	B	B	C	C	C	E	C	D	C	E	B
1	03	07	17	00	004	7303	   0	  3982	C	C	D	C	B	C	B	C	B	B	D	 	 	 	 	 	 	 	 	 	 	D	A	A	C	A	A	B	C	B	B	B	C	B	E	C	E	C	E	A
1	03	07	17	00	004	7304	   0	  3382	C	C	D	B	C	C	C	C	B	B	D	 	 	 	 	 	 	 	 	 	 	D	A	B	C	C	A	B	C	B	B	B	C	A	E	C	E	C	E	A
1	03	07	17	00	004	7305	   0	  3382	C	C	D	B	D	D	C	C	B	B	D	 	 	 	 	 	 	 	 	 	 	D	D	B	C	C	A	B	C	B	B	B	C	A	E	C	E	C	E	A
1	03	07	17	00	004	7306	   0	  3382	D	D	D	C	D	D	C	D	B	B	D	 	 	 	 	 	 	 	 	 	 	D	C	B	C	C	B	B	D	D	B	A	D	B	D	C	E	B	E	B
1	03	07	17	00	004	7307	   0	  3382	C	C	D	C	C	D	C	D	B	B	D	 	 	 	 	 	 	 	 	 	 	D	D	B	C	C	B	B	D	D	B	A	D	B	D	C	E	B	E	B
1	03	07	17	00	004	7308	   0	  3382	D	D	D	C	D	D	C	D	B	C	D	 	 	 	 	 	 	 	 	 	 	D	D	B	C	C	B	C	D	D	B	A	D	B	D	C	E	B	E	B
1	03	07	17	00	004	7309	   0	  3382	D	D	D	D	D	D	D	D	C	C	D	 	 	 	 	 	 	 	 	 	 	D	C	B	D	D	C	C	D	D	A	A	C	C	D	C	E	B	E	B
1	03	07	17	00	004	7310	   0	  3382	D	D	D	D	D	D	D	D	C	C	D	 	 	 	 	 	 	 	 	 	 	D	C	B	D	D	C	C	D	D	A	A	C	C	D	C	E	B	E	B
1	03	07	17	00	004	7311	   0	  3382	D	D	D	D	D	D	D	D	C	C	D	 	 	 	 	 	 	 	 	 	 	D	D	C	D	D	C	C	D	D	A	A	C	C	D	C	E	B	E	B
1	03	07	17	00	004	7312	   0	  3382	D	D	D	D	D	D	D	D	C	C	D	 	 	 	 	 	 	 	 	 	 	D	C	C	D	D	B	C	D	D	A	B	C	C	D	C	E	B	E	B
1	03	07	18	00	004	7301	   0	  4637	C	C	C	C	B	B	B	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	B	B	B	B	B	B	B	B	B	A	B	C	C	E	B	C	A
1	03	07	18	00	004	7302	   0	  4637	C	C	C	C	B	B	B	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	B	B	B	B	B	B	B	B	B	A	B	C	C	E	B	C	A
1	03	07	18	00	004	7303	   0	  4637	B	B	C	B	B	C	A	B	A	C	C	 	 	 	 	 	 	 	 	 	 	B	C	B	B	A	A	A	A	B	A	B	C	A	C	A	E	B	E	D
1	03	07	18	00	004	7304	   0	  4296	B	B	C	A	C	C	A	A	A	C	C	 	 	 	 	 	 	 	 	 	 	C	C	C	B	A	A	A	A	A	A	B	C	A	C	A	E	B	E	D
1	03	07	18	00	004	7305	   0	  4296	B	B	C	A	B	B	A	A	A	C	C	 	 	 	 	 	 	 	 	 	 	C	A	B	B	A	A	A	A	A	A	B	C	A	C	A	E	B	E	D
1	03	07	18	00	004	7306	   0	  4296	C	C	C	C	B	C	B	C	B	B	C	 	 	 	 	 	 	 	 	 	 	C	B	A	C	B	A	A	C	B	A	A	C	B	C	C	E	B	D	B
1	03	07	18	00	004	7307	   0	  4296	C	C	C	C	B	C	B	C	B	B	C	 	 	 	 	 	 	 	 	 	 	C	C	A	C	B	A	B	C	C	A	A	C	B	C	C	E	B	D	B
1	03	07	18	00	004	7308	   0	  4296	C	C	C	C	B	C	B	C	B	B	C	 	 	 	 	 	 	 	 	 	 	C	C	A	C	B	A	B	C	C	A	A	C	B	C	C	E	B	D	B
1	03	07	18	00	004	7309	   0	  4296	C	C	D	C	C	C	B	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	A	C	B	B	B	C	C	A	A	B	B	C	B	E	C	D	B
1	03	07	18	00	004	7310	   0	  4296	C	C	D	C	C	C	B	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	A	C	B	B	B	C	C	A	A	B	B	C	B	E	C	D	B
1	03	07	18	00	004	7311	   0	  4296	C	C	D	C	C	C	C	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	B	C	C	C	A	A	B	B	C	B	E	C	D	B
1	03	07	18	00	004	7312	   0	  4296	C	C	D	C	C	C	C	D	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	B	C	B	B	C	D	C	A	A	B	B	C	B	E	C	D	B
1	03	07	19	00	004	7301	   0	  2060	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	19	00	004	7302	   0	  2060	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	19	00	004	7303	   0	  1060	V	E	D	D	E	E	E	E	C	C	D	 	 	 	 	 	 	 	 	 	 	E	E	N	D	E	C	B	E	N	B	B	B	C	D	C	E	E	E	C
1	03	07	19	00	004	7304	   0	   400	V	D	D	C	E	E	D	D	B	C	D	 	 	 	 	 	 	 	 	 	 	E	E	C	D	D	B	N	D	N	B	B	B	B	D	C	N	E	E	C
1	03	07	19	00	004	7305	   0	   400	V	D	D	C	D	D	C	D	B	C	D	 	 	 	 	 	 	 	 	 	 	E	C	B	D	B	B	N	D	D	B	B	B	B	D	C	N	E	E	C
1	03	07	19	00	004	7306	   0	   400	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	C	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	19	00	004	7307	   0	   400	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	C	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	19	00	004	7308	   0	   400	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	C	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	19	00	004	7309	   0	   400	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	C	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	19	00	004	7310	   0	   400	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	C	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	19	00	004	7311	   0	   400	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	D	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	19	00	004	7312	   0	   400	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	D	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	20	00	004	7301	   0	  1000	E	E	E	D	E	E	N	E	D	D	D	 	 	 	 	 	 	 	 	 	 	E	E	E	E	N	C	N	E	E	D	C	C	D	E	D	N	E	E	N
1	03	07	20	00	004	7302	   0	  1000	E	E	E	D	E	E	N	E	D	D	D	 	 	 	 	 	 	 	 	 	 	E	E	E	E	N	C	N	E	E	D	C	C	D	E	D	N	E	E	N
1	03	07	20	00	004	7303	   0	   435	V	E	D	D	E	E	E	E	C	C	D	 	 	 	 	 	 	 	 	 	 	E	E	N	E	E	B	A	E	N	C	B	B	C	D	C	E	E	E	C
1	03	07	20	00	004	7304	   0	   400	V	E	D	D	E	D	N	D	C	C	D	 	 	 	 	 	 	 	 	 	 	E	C	D	E	N	A	N	D	N	C	B	C	C	D	C	N	E	E	C
1	03	07	20	00	004	7305	   0	   400	V	D	D	D	D	D	D	D	C	C	D	 	 	 	 	 	 	 	 	 	 	E	C	C	E	C	A	N	D	D	C	B	C	C	D	C	N	E	E	C
1	03	07	20	00	004	7306	   0	   400	V	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	C	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	03	07	20	00	004	7307	   0	   400	V	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	C	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	03	07	20	00	004	7308	   0	   400	V	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	C	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	03	07	20	00	004	7309	   0	   400	V	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	C	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	03	07	20	00	004	7310	   0	   400	V	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	C	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	03	07	20	00	004	7311	   0	   400	V	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	D	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	03	07	20	00	004	7312	   0	   400	V	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	D	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	03	07	21	00	004	7301	   0	  1410	N	N	E	N	N	N	N	N	N	D	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	B
1	03	07	21	00	004	7302	   0	  1410	N	N	E	N	N	N	N	N	N	D	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	B
1	03	07	21	00	004	7303	   0	  1205	V	E	D	D	E	E	C	E	C	C	D	 	 	 	 	 	 	 	 	 	 	E	E	N	C	C	A	B	E	N	C	C	B	C	D	C	E	E	E	B
1	03	07	21	00	004	7304	   0	   600	V	D	D	D	D	E	C	D	C	C	D	 	 	 	 	 	 	 	 	 	 	E	E	B	C	C	A	N	D	D	C	B	C	C	D	C	N	E	E	B
1	03	07	21	00	004	7305	   0	   600	V	D	D	D	D	E	B	D	C	C	D	 	 	 	 	 	 	 	 	 	 	E	E	B	C	B	A	N	D	D	C	B	C	C	D	C	N	E	E	B
1	03	07	21	00	004	7306	   0	   600	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	E	D	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	21	00	004	7307	   0	   600	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	E	D	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	21	00	004	7308	   0	   600	V	E	E	E	E	E	E	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	E	E	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	21	00	004	7309	   0	   600	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	E	C	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	21	00	004	7310	   0	   600	V	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	E	C	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	21	00	004	7311	   0	   600	V	E	E	E	E	E	E	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	E	D	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	21	00	004	7312	   0	   600	V	E	E	E	E	E	E	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	E	D	N	N	E	E	E	N	N	E	N	N	N	N	E	N
1	03	07	22	00	004	7301	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7302	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7303	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7304	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7305	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7306	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7307	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7308	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7309	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7310	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7311	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	22	00	004	7312	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7301	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7302	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7303	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7304	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7305	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7306	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7307	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7308	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7309	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7310	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7311	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	07	23	00	004	7312	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
