CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	VMDATE 	VSZ4   	VMPOPUL	VMOD8  	VMOD7A 	VMOD7B 	VMOD6A 	VMOD6B 	VMOD5A 	VMOD5B 	VMOD5C 	VMOD5D 	VMOD5E 	VMOD5F 	VMOD4  	VMOD3A 	VMOD3B 	VMOD3C 	VMOD2A 	VMOD2B 	VMOD2C 	VMOD2D 	VMOD2E 	VMOD2F 	VMOD1A 	VMOD1B 	VMOD1C 	VMOD1D 	VMOD1E 	VMOD1F 	VMOD1G 	VMOD1H 	VMOD1I 	VMOD1J 	VMOD1K 	VMOD1L 	VMOD1M 	VMOD1N 	VMOD1O 	VMOD1P 	VMOD1Q 	VMOD1R 	VMOD1S 
1	05	08	11	00	004	7401	   0	   900	E	E	E	E	E	E	N	E	E	E	E	 	 	 	 	 	 	 	 	 	 	E	E	D	N	C	D	N	E	E	E	N	D	D	E	D	N	E	E	D
1	05	08	12	00	004	7401	   0	  8445	E	E	D	E	D	E	D	E	D	D	C	 	 	 	 	 	 	 	 	 	 	E	D	D	C	D	D	D	E	E	B	D	C	D	D	C	C	D	E	A
1	05	08	13	00	004	7401	   0	  3851	E	E	D	E	D	D	D	E	D	D	C	 	 	 	 	 	 	 	 	 	 	D	D	C	C	D	D	E	E	E	B	D	D	D	D	C	C	D	E	B
1	05	08	14	00	004	7401	   0	  9889	D	D	D	D	D	D	D	D	C	C	D	 	 	 	 	 	 	 	 	 	 	D	D	C	C	D	C	D	D	D	C	C	C	C	D	C	D	C	C	A
1	05	08	15	00	004	7401	   0	   400	E	E	E	E	E	E	D	E	D	N	N	 	 	 	 	 	 	 	 	 	 	E	E	B	D	C	B	N	E	E	D	N	N	E	N	N	N	N	D	N
1	05	08	16	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	08	17	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	08	18	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	08	20	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	08	21	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	08	23	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	09	01	00	004	7401	   0	  3431	D	D	D	C	D	D	C	C	C	D	C	 	 	 	 	 	 	 	 	 	 	D	D	D	C	C	B	N	C	C	B	B	C	C	B	C	N	D	E	B
1	05	09	02	00	004	7401	   0	 10043	C	C	D	C	C	C	B	B	C	B	D	 	 	 	 	 	 	 	 	 	 	D	C	C	B	B	N	B	B	A	N	B	B	B	N	C	C	A	N	B
1	05	09	03	00	004	7401	   0	  6416	D	D	D	C	D	D	C	C	C	C	D	 	 	 	 	 	 	 	 	 	 	D	C	C	C	B	C	C	C	C	B	C	D	C	B	D	D	D	E	B
1	05	09	04	00	004	7401	   0	   500	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	C	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	05	00	004	7401	   0	  2000	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	C	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	06	00	004	7401	   0	  1700	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	C	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	07	00	004	7401	   0	  7200	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	08	00	004	7401	   0	  8800	E	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	D	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	09	00	004	7401	   0	  3800	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	10	00	004	7401	   0	  1300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	11	00	004	7401	   0	  1100	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	12	00	004	7401	   0	   200	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	13	00	004	7401	   0	 11000	E	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	D	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	14	00	004	7401	   0	  6000	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	N	D	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	09	15	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	09	16	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	09	17	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	09	18	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	09	19	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	09	20	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	10	01	00	004	7401	   0	  2300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	02	00	004	7401	   0	   900	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	03	00	004	7401	   0	   300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	04	00	004	7401	   0	   400	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	05	00	004	7401	   0	  1700	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	06	00	004	7401	   0	  1900	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	07	00	004	7401	   0	  1300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	08	00	004	7401	   0	  1200	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	09	00	004	7401	   0	   700	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	10	00	004	7401	   0	   300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	11	00	004	7401	   0	  6442	C	C	E	C	B	C	B	C	C	D	D	 	 	 	 	 	 	 	 	 	 	D	A	A	C	B	B	B	C	B	B	D	E	C	D	C	D	E	E	A
1	05	10	12	00	004	7401	   0	   100	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	13	00	004	7401	   0	   200	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	14	00	004	7401	   0	   900	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	15	00	004	7401	   0	  1300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	16	00	004	7401	   0	   300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	17	00	004	7401	   0	   200	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	18	00	004	7401	   0	   800	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	19	00	004	7401	   0	   400	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	20	00	004	7401	   0	  1100	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	21	00	004	7401	   0	   500	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	22	00	004	7401	   0	  1300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	23	00	004	7401	   0	  1100	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	24	00	004	7401	   0	  2100	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	10	25	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	10	27	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	10	28	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	10	29	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	10	30	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	10	31	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	10	32	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	11	01	00	004	7401	   0	  4579	C	C	D	B	C	C	B	B	B	C	C	 	 	 	 	 	 	 	 	 	 	D	B	B	B	B	A	B	B	B	A	D	D	C	C	C	D	D	D	B
1	05	11	02	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	11	03	00	004	7401	   0	  1919	C	C	D	C	C	C	B	B	C	C	D	 	 	 	 	 	 	 	 	 	 	D	C	B	C	B	A	C	B	B	B	D	D	C	D	C	D	D	E	A
1	05	11	04	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	11	05	00	004	7401	   0	  3402	B	B	D	B	B	C	B	B	B	C	D	 	 	 	 	 	 	 	 	 	 	D	B	B	C	B	A	B	B	B	A	N	D	C	E	C	D	D	D	B
1	05	11	06	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	11	07	00	004	7401	   0	  1000	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	08	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	11	09	00	004	7401	   0	   400	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	10	00	004	7401	   0	   500	E	E	E	E	E	E	C	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	11	00	004	7401	   0	   300	E	E	E	E	E	E	D	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	D	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	12	00	004	7401	   0	   100	E	E	E	E	E	E	C	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	13	00	004	7401	   0	   500	E	E	E	E	E	E	C	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	14	00	004	7401	   0	   700	E	E	E	E	E	E	C	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	D	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	15	00	004	7401	   0	  1500	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	16	00	004	7401	   0	   300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	17	00	004	7401	   0	   400	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	11	18	00	004	7401	   0	  1000	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	D	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	12	01	00	004	7401	   0	  5241	B	B	C	B	B	C	B	B	B	C	B	 	 	 	 	 	 	 	 	 	 	C	B	B	B	A	A	B	B	B	A	D	D	C	B	B	D	D	D	B
1	05	12	05	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	12	06	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	12	07	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	12	08	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	05	12	09	00	004	7401	   0	   400	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	12	10	00	004	7401	   0	   600	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	05	12	11	00	004	7401	   0	   300	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	05	12	12	00	004	7401	   0	   200	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	05	12	13	00	004	7401	   0	   400	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	N	N
1	05	12	14	00	004	7401	   0	  3132	D	D	D	C	D	D	C	D	C	D	C	 	 	 	 	 	 	 	 	 	 	D	D	B	C	B	B	C	D	C	A	N	E	C	C	C	D	D	E	B
1	05	12	15	00	004	7401	   0	  4890	D	D	E	C	C	D	C	C	C	D	D	 	 	 	 	 	 	 	 	 	 	D	C	B	C	B	B	C	C	C	B	N	E	C	D	C	E	D	E	B
1	05	12	16	00	004	7401	   0	   300	E	E	E	E	E	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	N	N	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	12	17	00	004	7401	   0	   400	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	12	18	00	004	7401	   0	  1000	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	12	19	00	004	7401	   0	  1500	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	05	12	20	00	004	7401	   0	   600	E	E	E	E	N	E	N	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	N	N	B	N	N	E	E	N	N	N	E	N	N	N	N	D	N
1	91	01	01	00	004	7401	   0	 36929	A	A	A	A	A	A	A	A	A	A	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	N
1	91	01	02	00	004	7401	   0	 20774	A	A	A	A	A	A	A	A	A	A	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	N
1	91	01	03	00	004	7401	   0	 21581	A	A	A	A	A	A	A	A	A	A	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	N
1	91	02	01	00	004	7401	   0	 21954	A	A	A	A	A	A	A	A	A	A	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	B	A	A	N
1	91	02	02	00	004	7401	   0	 13087	A	A	A	A	A	A	A	A	A	A	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	B	A	A	N
1	91	02	03	00	004	7401	   0	 15196	A	A	A	A	A	A	A	A	A	A	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	B	A	A	N
1	91	02	04	00	004	7401	   0	 13931	A	A	A	A	A	A	A	A	A	A	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	B	A	A	N
1	91	02	05	00	004	7401	   0	 18920	A	A	B	A	A	A	A	A	A	A	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	D	A	A	N
1	91	03	01	00	004	7401	   0	 22149	B	B	B	B	A	A	B	A	B	B	A	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	B	A	A	B	N	C	A	A	A	C	A	A	N
1	91	03	02	00	004	7401	   0	 19333	B	B	B	B	A	A	B	A	B	B	A	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	B	A	A	B	N	C	A	A	A	C	A	A	N
1	92	07	01	00	004	7401	   0	 34192	B	B	C	B	A	A	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	B	C	C	B	A	B	D	D	A	A
1	92	07	02	00	004	7401	   0	 26206	B	B	C	B	A	A	A	A	B	D	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	B	C	B	B	A	B	D	E	A	D
1	92	07	03	00	004	7401	   0	 20459	B	B	C	B	A	A	A	A	B	D	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	B	C	B	B	B	B	D	E	A	D
1	92	07	04	00	004	7401	   0	 22558	B	B	C	B	A	A	A	A	B	D	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	B	C	B	B	A	A	D	E	A	D
1	92	07	05	00	004	7401	   0	 24909	B	B	C	B	A	A	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	B	C	B	B	A	A	D	D	A	D
1	92	07	06	00	004	7401	   0	 10246	B	B	C	B	A	A	A	A	B	D	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	B	C	B	B	A	A	D	E	A	D
1	92	07	07	00	004	7401	   0	 26497	B	B	C	B	A	A	A	A	B	D	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	B	C	B	B	A	A	D	E	A	D
1	92	08	01	00	004	7401	   0	 46907	A	A	C	A	A	A	A	A	A	C	C	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	C	A	A	C	B	C	D	B	B
1	92	08	02	00	004	7401	   0	 26373	B	B	C	B	A	A	A	A	B	C	C	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	C	A	B	B	B	N	E	A	B
1	92	08	03	00	004	7401	   0	 50518	B	B	C	B	A	A	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	C	A	B	B	A	D	E	A	B
1	92	08	04	00	004	7401	   0	 22772	B	B	C	B	A	A	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	C	A	B	B	A	D	E	B	B
1	92	08	05	00	004	7401	   0	 35941	B	B	C	B	A	A	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	C	A	B	B	A	D	D	A	B
1	92	09	01	00	004	7401	   0	 46788	B	B	B	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	B	B	A	B	B	B	A	B	D	B	B	N
1	92	09	02	00	004	7401	   0	 11972	B	B	C	B	A	A	B	B	B	C	C	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	B	B	B	A	B	B	C	C	C	D	D	B	N
1	92	09	03	00	004	7401	   0	  9055	B	B	C	B	A	A	B	B	B	C	C	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	B	B	B	A	B	B	B	B	C	D	D	A	B
1	92	09	04	00	004	7401	   0	 17330	B	B	B	B	A	A	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	B	B	A	A	B	B	C	C	D	C	A	C
1	92	09	05	00	004	7401	   0	 22598	B	B	B	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	B	B	A	A	B	B	B	B	D	C	A	N
1	92	09	06	00	004	7401	   0	 10749	B	B	B	B	A	A	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	B	B	A	A	B	B	B	C	D	A	A	B
1	92	09	07	00	004	7401	   0	 10459	B	B	B	B	A	A	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	B	B	A	A	B	B	C	C	D	C	A	C
2	06	01	01	00	004	7401	   0	 27661	B	B	B	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	N	A	B	A	A	N	C	A	A
2	06	01	02	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	06	01	03	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	06	01	04	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	06	01	05	00	004	7401	   0	     1	C	C	E	C	C	C	C	B	C	N	N	 	 	 	 	 	 	 	 	 	 	C	B	B	D	B	A	N	A	B	N	N	N	B	N	N	N	N	N	N
2	06	01	06	00	004	7401	   0	     1	E	E	E	E	D	E	C	E	E	N	N	 	 	 	 	 	 	 	 	 	 	E	E	B	D	B	N	N	E	E	N	N	N	E	N	N	N	N	N	N
2	06	01	07	00	004	7401	   0	   798	D	C	N	D	B	C	C	C	N	N	N	 	 	 	 	 	 	 	 	 	 	D	A	A	C	A	N	N	N	A	N	N	N	N	N	N	C	N	N	N
2	06	01	08	00	004	7401	   0	     3	D	D	E	D	C	C	D	B	E	D	N	 	 	 	 	 	 	 	 	 	 	C	B	B	N	B	N	D	B	B	N	N	E	D	N	N	C	D	E	A
