CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	VMDATE 	VSZ4   	VMPOPUL	VMOD8  	VMOD7A 	VMOD7B 	VMOD6A 	VMOD6B 	VMOD5A 	VMOD5B 	VMOD5C 	VMOD5D 	VMOD5E 	VMOD5F 	VMOD4  	VMOD3A 	VMOD3B 	VMOD3C 	VMOD2A 	VMOD2B 	VMOD2C 	VMOD2D 	VMOD2E 	VMOD2F 	VMOD1A 	VMOD1B 	VMOD1C 	VMOD1D 	VMOD1E 	VMOD1F 	VMOD1G 	VMOD1H 	VMOD1I 	VMOD1J 	VMOD1K 	VMOD1L 	VMOD1M 	VMOD1N 	VMOD1O 	VMOD1P 	VMOD1Q 	VMOD1R 	VMOD1S 
1	02	10	02	00	004	7107	   0	  3861	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	A	B	A	B	A	B	B	B	C	B	A	A	D	C
1	02	10	02	00	004	7108	   0	  3861	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	A	B	A	B	A	B	B	B	C	B	A	A	D	C
1	02	10	02	00	004	7109	   0	  3861	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	B	A	B	B	B	C	B	A	A	D	C
1	02	10	02	00	004	7110	   0	  4101	B	B	C	B	A	A	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	B	A	B	B	B	C	B	C	A	D	C
1	02	10	02	00	004	7111	   0	  4101	B	B	C	B	A	A	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	B	A	B	B	B	C	B	C	A	D	C
1	02	10	02	00	004	7112	   0	  4101	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	B	A	B	B	B	C	B	B	A	D	C
1	02	10	03	00	004	7107	   0	  3666	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	A	A	C	B
1	02	10	03	00	004	7108	   0	  3666	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	A	A	C	B
1	02	10	03	00	004	7109	   0	  3666	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	A	A	C	B
1	02	10	03	00	004	7110	   0	  5012	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	A	A	C	B
1	02	10	03	00	004	7111	   0	  5012	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	A	A	C	B
1	02	10	03	00	004	7112	   0	  5012	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	B	A	C	B
1	02	10	04	00	004	7107	   0	  2304	B	B	C	B	A	B	A	B	B	C	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	A	B	B	B	A	B	B	C	B	B	C	B	C	D
1	02	10	04	00	004	7108	   0	  2304	B	B	C	B	A	B	A	B	B	C	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	A	B	B	B	A	B	B	C	B	B	C	B	C	D
1	02	10	04	00	004	7109	   0	  2304	B	B	C	B	B	B	B	B	B	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	B	C	B	B	C	B	C	D
1	02	10	04	00	004	7110	   0	  2309	B	B	C	B	B	B	B	B	B	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	B	B	B	B	C	B	C	D
1	02	10	04	00	004	7111	   0	  2309	B	B	C	B	B	B	B	B	B	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	B	B	B	B	C	B	C	D
1	02	10	04	00	004	7112	   0	  2309	B	B	C	B	B	B	B	B	B	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	B	B	B	B	C	B	C	D
1	02	10	05	00	004	7107	   0	 26815	B	B	B	B	A	B	A	A	B	B	A	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	A	A	A	B	A	B	A	B	A	A	B	B
1	02	10	05	00	004	7108	   0	 26815	B	B	B	B	A	B	A	A	B	B	A	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	A	A	A	B	A	B	A	B	A	A	B	B
1	02	10	05	00	004	7109	   0	 26815	B	B	B	B	A	A	A	A	B	B	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	B	A	B	A	B	A	A	B	B
1	02	10	05	00	004	7110	   0	 27704	B	B	C	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	B	A	B	A	B	C	A	D	B
1	02	10	05	00	004	7111	   0	 27704	B	B	C	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	B	A	B	A	B	C	A	D	B
1	02	10	05	00	004	7112	   0	 27704	B	B	B	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	B	A	B	A	B	B	A	B	B
1	02	10	06	00	004	7107	   0	 15823	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	A	B	B	B	A	B	A	C	B	C	A	A	D	B
1	02	10	06	00	004	7108	   0	 15823	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	A	B	B	B	A	B	A	C	B	C	A	A	D	B
1	02	10	06	00	004	7109	   0	 15823	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	C	B	C	A	A	D	B
1	02	10	06	00	004	7110	   0	 16197	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	C	B	C	B	A	C	B
1	02	10	06	00	004	7111	   0	 16197	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	C	B	C	B	A	C	B
1	02	10	06	00	004	7112	   0	 16197	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	C	B	C	B	A	C	B
1	02	10	07	00	004	7107	   0	 11695	B	B	B	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	B	B	B	A	A	B	B
1	02	10	07	00	004	7108	   0	 11695	B	B	B	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	B	B	B	A	A	B	B
1	02	10	07	00	004	7109	   0	 11695	B	B	B	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	B	B	A	A	B	B
1	02	10	07	00	004	7110	   0	 13744	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	B	B	C	A	C	B
1	02	10	07	00	004	7111	   0	 13744	B	B	C	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	B	B	C	A	C	B
1	02	10	07	00	004	7112	   0	 13744	B	B	B	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	B	B	B	A	B	B
1	02	10	08	00	004	7107	   0	  6470	C	C	B	C	B	C	B	C	B	B	A	 	 	 	 	 	 	 	 	 	 	C	B	A	A	B	A	B	B	C	A	B	A	C	A	A	A	A	B	B
1	02	10	08	00	004	7108	   0	  6470	C	C	B	C	B	C	A	C	B	B	A	 	 	 	 	 	 	 	 	 	 	C	B	A	A	A	A	B	B	C	A	B	A	C	A	A	A	A	B	B
1	02	10	08	00	004	7109	   0	  6470	B	B	B	B	B	B	B	B	B	B	A	 	 	 	 	 	 	 	 	 	 	B	A	A	A	B	A	B	B	B	A	B	A	C	A	A	A	A	B	B
1	02	10	08	00	004	7110	   0	  7528	B	B	C	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	C	B	A	C	A	D	B
1	02	10	08	00	004	7111	   0	  7528	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	B	A	A	B	A	B	B	B	A	B	A	C	B	A	C	A	D	B
1	02	10	08	00	004	7112	   0	  7528	C	C	B	C	B	B	A	C	B	B	B	 	 	 	 	 	 	 	 	 	 	B	B	A	A	A	A	B	B	C	A	B	A	C	B	A	B	A	B	B
1	02	10	09	00	004	7107	   0	  3167	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	B	A	A	B	B	B	A	B	A	B	C	B	A	A	C	B
1	02	10	09	00	004	7108	   0	  3167	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	B	A	A	B	B	B	A	B	A	B	C	B	A	A	C	B
1	02	10	09	00	004	7109	   0	  3167	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	A	B	C	B	A	A	C	B
1	02	10	09	00	004	7110	   0	  3212	B	B	C	B	B	B	B	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	A	B	C	B	C	A	C	B
1	02	10	09	00	004	7111	   0	  3212	B	B	C	B	B	B	B	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	A	B	C	B	C	A	C	B
1	02	10	09	00	004	7112	   0	  3212	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	A	B	C	B	B	A	C	B
1	02	10	10	00	004	7107	   0	  6717	B	B	C	B	B	B	A	B	B	C	C	 	 	 	 	 	 	 	 	 	 	C	A	B	A	A	A	B	B	B	A	B	B	B	C	C	A	A	C	E
1	02	10	10	00	004	7108	   0	  6717	B	B	C	B	B	B	A	B	B	C	C	 	 	 	 	 	 	 	 	 	 	C	A	B	A	A	A	B	B	B	A	B	B	B	C	C	A	A	C	E
1	02	10	10	00	004	7109	   0	  6717	B	B	C	B	B	B	A	B	B	C	C	 	 	 	 	 	 	 	 	 	 	C	A	B	A	A	A	B	B	B	A	B	B	B	C	C	A	A	C	E
1	02	10	10	00	004	7110	   0	  6717	B	B	D	B	B	B	A	B	B	C	C	 	 	 	 	 	 	 	 	 	 	C	A	B	A	A	A	B	B	B	A	B	B	B	C	C	C	A	D	E
1	02	10	10	00	004	7111	   0	  6717	B	B	D	B	B	B	A	B	B	C	C	 	 	 	 	 	 	 	 	 	 	C	B	B	A	A	A	B	B	B	A	B	B	B	C	C	C	A	D	E
1	02	10	10	00	004	7112	   0	  6717	C	C	C	C	B	B	A	C	B	C	C	 	 	 	 	 	 	 	 	 	 	C	A	B	A	A	A	B	C	B	A	B	B	B	C	C	B	A	C	E
1	02	10	11	00	004	7107	   0	  9356	B	B	B	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	B	B	A	A	A	B	A	B	C	B	A	B	B	N
1	02	10	11	00	004	7108	   0	  9356	B	B	B	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	B	B	A	A	A	B	A	B	C	B	A	B	B	N
1	02	10	11	00	004	7109	   0	  9356	B	B	B	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	B	B	A	A	A	B	A	B	C	B	A	B	B	N
1	02	10	11	00	004	7110	   0	  9356	B	B	C	B	A	A	A	A	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	B	B	A	A	A	B	A	B	C	B	C	B	B	N
1	02	10	11	00	004	7111	   0	  9356	B	B	C	B	A	A	A	A	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	B	B	A	A	A	B	A	B	C	B	C	B	B	N
1	02	10	11	00	004	7112	   0	  9356	B	B	B	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	B	B	A	A	A	B	A	B	C	B	B	B	B	N
1	02	10	12	00	004	7107	   0	 10438	B	B	C	C	A	B	A	B	C	C	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	B	C	B	B	A	C	A	C	C	B	A	B	C	B
1	02	10	12	00	004	7108	   0	 10438	B	B	C	C	A	B	A	B	C	C	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	B	C	B	B	A	C	A	C	C	B	A	B	C	B
1	02	10	12	00	004	7109	   0	 10438	B	B	C	C	A	B	A	B	C	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	B	C	B	B	A	C	A	C	C	B	A	B	C	B
1	02	10	12	00	004	7110	   0	 10447	B	B	C	C	A	B	A	B	C	C	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	B	C	B	B	A	C	A	C	C	B	C	B	C	B
1	02	10	12	00	004	7111	   0	 10447	B	B	C	C	A	B	A	B	C	C	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	B	C	B	B	A	C	A	C	C	B	C	B	C	B
1	02	10	12	00	004	7112	   0	 10447	B	B	C	C	A	B	A	B	C	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	B	C	B	B	A	C	A	C	C	B	B	B	C	B
1	02	10	13	00	004	7107	   0	  3210	B	B	B	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	B	C	B	A	A	A	B
1	02	10	13	00	004	7108	   0	  3210	B	B	B	B	A	B	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	B	A	B	C	B	A	A	A	B
1	02	10	13	00	004	7109	   0	  3210	B	B	B	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	A	A	A	B
1	02	10	13	00	004	7110	   0	  2574	B	B	C	B	A	A	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	C	A	C	B
1	02	10	13	00	004	7111	   0	  2574	B	B	C	B	A	A	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	C	A	C	B
1	02	10	13	00	004	7112	   0	  2574	B	B	B	B	A	A	A	B	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	B	B	A	B	A	B	C	B	B	A	B	B
1	02	10	14	00	004	7107	   0	  6054	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	B	A	A	B	B	B	A	B	B	C	C	B	A	A	C	B
1	02	10	14	00	004	7108	   0	  6054	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	B	A	A	B	B	B	A	B	B	C	C	B	A	A	C	B
1	02	10	14	00	004	7109	   0	  6054	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	B	C	C	B	A	A	C	B
1	02	10	14	00	004	7110	   0	  6100	B	B	C	B	B	B	B	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	B	C	C	B	C	A	C	B
1	02	10	14	00	004	7111	   0	  6100	B	B	C	B	B	B	B	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	B	C	C	B	C	A	C	B
1	02	10	14	00	004	7112	   0	  6100	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	B	B	C	C	B	B	A	C	B
1	02	11	01	00	004	7107	   0	  6149	C	C	C	C	B	B	B	C	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	B	B	B	B	B	C	B	A	B	B	B	B	B	A	B	C	A
1	02	11	01	00	004	7108	   0	  6149	C	C	C	C	B	B	C	C	B	B	B	 	 	 	 	 	 	 	 	 	 	C	B	C	B	B	B	C	C	C	A	B	B	B	B	B	A	B	C	A
1	02	11	01	00	004	7109	   0	  6149	C	C	C	C	B	B	B	C	B	B	B	 	 	 	 	 	 	 	 	 	 	C	B	B	B	B	A	B	C	C	A	B	C	C	B	A	C	A	C	A
1	02	11	01	00	004	7110	   0	  6149	C	C	C	C	B	C	B	C	B	B	B	 	 	 	 	 	 	 	 	 	 	C	B	B	B	B	A	B	C	C	A	B	C	C	B	A	C	A	D	A
1	02	11	01	00	004	7111	   0	  6149	C	C	C	C	B	B	B	C	B	B	B	 	 	 	 	 	 	 	 	 	 	C	B	B	B	B	A	B	C	B	A	B	C	C	B	A	C	A	D	A
1	02	11	01	00	004	7112	   0	  5852	C	C	C	C	B	B	B	C	B	B	B	 	 	 	 	 	 	 	 	 	 	C	A	C	B	C	A	B	C	B	A	B	C	C	B	A	D	B	C	A
1	02	11	02	00	004	7107	   0	  8179	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	B	A	A	C	A	C	C	D	A	D	A
1	02	11	02	00	004	7108	   0	  8179	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	B	A	A	C	A	C	C	D	A	D	A
1	02	11	02	00	004	7109	   0	  8179	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	B	A	A	C	A	C	B	D	A	D	A
1	02	11	02	00	004	7110	   0	  8179	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	B	A	A	C	A	C	B	D	A	D	A
1	02	11	02	00	004	7111	   0	  8179	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	B	A	A	C	A	C	B	D	A	D	A
1	02	11	02	00	004	7112	   0	  7112	A	A	C	A	A	B	A	A	A	A	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	C	B	D	A	D	A
1	02	11	03	00	004	7107	   0	  2677	B	B	C	B	A	B	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	D	B	B	C	B	D	B	C	B
1	02	11	03	00	004	7108	   0	  2677	B	B	C	B	A	B	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	D	B	B	C	B	D	B	C	B
1	02	11	03	00	004	7109	   0	  2677	B	B	C	B	A	B	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	C	C	B	B	B	D	B	C	A
1	02	11	03	00	004	7110	   0	  2677	B	B	C	B	A	B	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	C	C	B	B	B	D	B	C	A
1	02	11	03	00	004	7111	   0	  2677	B	B	C	B	A	B	A	B	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	C	C	B	B	B	D	B	C	A
1	02	11	03	00	004	7112	   0	  2907	B	B	C	B	A	B	A	A	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	A	A	A	C	C	B	C	B	D	B	C	A
1	02	11	04	00	004	7107	   0	  6713	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	B	A	A	A	A	B	A	C	C	A	B	B	A	B	C	B
1	02	11	04	00	004	7108	   0	  6713	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	B	A	A	A	A	B	A	C	C	A	B	B	A	B	C	B
1	02	11	04	00	004	7109	   0	  6713	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	B	A	A	A	A	B	A	B	C	A	B	B	C	B	C	A
1	02	11	04	00	004	7110	   0	  6713	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	B	A	A	A	A	B	A	B	C	A	B	B	D	B	D	A
1	02	11	04	00	004	7111	   0	  6713	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	B	A	A	A	A	B	A	B	C	A	B	B	D	B	D	A
1	02	11	04	00	004	7112	   0	  7394	B	B	C	A	B	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	A	A	A	A	A	A	A	B	B	A	B	B	D	B	C	A
1	02	11	05	00	004	7107	   0	  5099	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	B	B	A	A	C	A	C	C	D	A	D	B
1	02	11	05	00	004	7108	   0	  5099	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	B	B	A	A	C	A	C	C	D	A	D	B
1	02	11	05	00	004	7109	   0	  5099	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	B	A	A	C	A	C	C	D	A	D	B
1	02	11	05	00	004	7110	   0	  5099	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	B	A	A	C	A	C	C	D	A	D	B
1	02	11	05	00	004	7111	   0	  5099	B	B	C	B	A	B	A	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	B	A	A	C	A	C	C	D	A	D	B
1	02	11	05	00	004	7112	   0	  4496	A	A	C	A	A	B	A	A	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	A	A	A	A	A	C	A	C	C	C	A	D	B
1	02	11	06	00	004	7107	   0	  6236	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	A	A	A	B	A	B	A	B	B	A	A	B	D	A	C	A
1	02	11	06	00	004	7108	   0	  6236	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	A	A	A	B	A	B	A	B	B	A	A	B	D	A	C	A
1	02	11	06	00	004	7109	   0	  6236	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	A	A	A	B	A	B	A	B	B	A	A	B	D	A	C	A
1	02	11	06	00	004	7110	   0	  6236	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	A	A	A	B	A	B	A	B	B	A	A	B	D	A	D	A
1	02	11	06	00	004	7111	   0	  6236	B	B	C	B	B	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	A	A	A	B	A	B	A	B	B	A	A	B	D	A	D	A
1	02	11	06	00	004	7112	   0	  6236	B	B	B	B	B	B	B	B	A	B	B	 	 	 	 	 	 	 	 	 	 	C	B	C	A	B	A	B	B	B	A	B	A	A	A	B	D	A	C	A
1	02	11	07	00	004	7107	   0	     1	E	E	N	N	E	E	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	07	00	004	7108	   0	     1	E	E	N	N	E	E	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	07	00	004	7109	   0	     1	E	E	N	N	E	E	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	07	00	004	7110	   0	     1	E	E	N	N	E	E	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	07	00	004	7111	   0	     1	E	E	N	N	E	E	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	07	00	004	7112	   0	     1	E	E	N	N	E	E	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	08	00	004	7107	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	08	00	004	7108	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	08	00	004	7109	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	08	00	004	7110	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	08	00	004	7111	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	02	11	08	00	004	7112	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	03	01	01	00	004	7107	   0	 10108	C	C	C	C	B	B	B	C	C	C	B	 	 	 	 	 	 	 	 	 	 	C	B	C	A	B	B	B	B	C	A	B	B	C	B	C	B	B	D	C
1	03	01	01	00	004	7108	   0	 10108	C	C	C	C	B	B	B	B	C	C	B	 	 	 	 	 	 	 	 	 	 	C	A	B	A	B	B	B	B	B	A	B	B	C	B	C	B	B	D	C
1	03	01	01	00	004	7109	   0	 10108	B	B	C	B	B	B	B	B	A	C	B	 	 	 	 	 	 	 	 	 	 	C	A	B	A	B	A	B	B	B	A	A	B	A	B	B	C	B	C	C
1	03	01	01	00	004	7110	   0	 10661	B	B	C	B	B	B	B	B	A	C	B	 	 	 	 	 	 	 	 	 	 	C	A	B	A	B	A	B	B	B	A	A	B	A	B	B	C	B	D	C
1	03	01	01	00	004	7111	   0	 10661	B	B	C	B	B	B	B	B	A	C	B	 	 	 	 	 	 	 	 	 	 	C	A	B	A	B	A	B	B	B	A	A	B	A	B	B	C	B	D	C
1	03	01	01	00	004	7112	   0	 10661	B	B	C	B	A	B	A	B	B	C	C	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	A	B	A	B	A	A	C	B	B	C	C	B	C	C
1	03	01	02	00	004	7107	   0	  2510	C	C	D	C	C	D	B	C	C	C	D	 	 	 	 	 	 	 	 	 	 	D	D	B	B	B	B	B	C	C	A	C	B	C	D	C	D	D	D	C
