CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	VMDATE 	VSZ4   	VMPOPUL	VMOD8  	VMOD7A 	VMOD7B 	VMOD6A 	VMOD6B 	VMOD5A 	VMOD5B 	VMOD5C 	VMOD5D 	VMOD5E 	VMOD5F 	VMOD4  	VMOD3A 	VMOD3B 	VMOD3C 	VMOD2A 	VMOD2B 	VMOD2C 	VMOD2D 	VMOD2E 	VMOD2F 	VMOD1A 	VMOD1B 	VMOD1C 	VMOD1D 	VMOD1E 	VMOD1F 	VMOD1G 	VMOD1H 	VMOD1I 	VMOD1J 	VMOD1K 	VMOD1L 	VMOD1M 	VMOD1N 	VMOD1O 	VMOD1P 	VMOD1Q 	VMOD1R 	VMOD1S 
2	07	05	12	00	004	6912	   0	  6379	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	B	B	A	C	B	C	C	B	A	B	B	B	B	B	A	N	A	B	C	C	C	B	B	A
2	07	05	13	00	004	6907	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	05	13	00	004	6908	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	05	13	00	004	6909	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	05	13	00	004	6910	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	05	13	00	004	6911	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	05	13	00	004	6912	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	05	14	00	004	6907	   0	  5130	 	 	 	 	 	 	 	 	 	 	 	C	C	B	D	C	B	B	B	C	D	D	B	B	A	B	C	B	B	B	A	N	B	C	C	C	A	C	D	N
2	07	05	14	00	004	6908	   0	  5130	 	 	 	 	 	 	 	 	 	 	 	B	B	B	D	C	B	B	B	C	D	D	B	A	A	B	C	B	B	B	A	N	B	C	C	C	A	C	D	N
2	07	05	14	00	004	6909	   0	  5130	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	C	B	B	B	C	D	B	B	B	B	C	B	B	B	A	N	B	C	B	C	A	C	C	B
2	07	05	14	00	004	6910	   0	  5187	 	 	 	 	 	 	 	 	 	 	 	C	D	B	C	D	C	B	B	B	C	D	C	C	B	B	C	B	B	B	A	N	B	C	B	C	A	C	C	B
2	07	05	14	00	004	6911	   0	  5187	 	 	 	 	 	 	 	 	 	 	 	C	D	B	C	D	C	B	B	B	C	D	C	B	B	B	C	B	B	B	A	N	B	C	B	C	A	C	C	B
2	07	05	14	00	004	6912	   0	  5187	 	 	 	 	 	 	 	 	 	 	 	C	C	B	B	D	B	C	B	B	B	D	C	B	C	C	B	B	B	C	A	N	B	C	B	C	A	B	C	B
2	07	06	01	00	004	6907	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	01	00	004	6908	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	01	00	004	6909	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	01	00	004	6910	   0	  1900	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	01	00	004	6911	   0	  1996	 	 	 	 	 	 	 	 	 	 	 	N	C	N	N	C	N	C	N	N	N	B	C	B	N	D	N	N	N	B	N	N	N	N	N	N	N	N	N	N
2	07	06	01	00	004	6912	   0	  1996	 	 	 	 	 	 	 	 	 	 	 	D	D	D	D	D	D	C	D	D	D	D	C	D	C	D	D	D	C	C	C	C	E	D	E	C	C	B	E	B
2	07	06	02	00	004	6907	   0	 11900	 	 	 	 	 	 	 	 	 	 	 	B	B	B	D	B	B	B	B	C	D	C	B	B	B	B	B	C	B	B	A	N	C	C	C	C	D	D	D	C
2	07	06	02	00	004	6908	   0	 11900	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	B	B	B	C	D	C	B	D	B	B	B	C	B	B	A	N	C	C	C	C	D	D	D	C
2	07	06	02	00	004	6909	   0	  8051	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	C	B	C	C	D	C	C	C	B	C	B	C	B	B	B	N	C	C	C	C	D	C	D	C
2	07	06	02	00	004	6910	   0	  8051	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	C	B	C	C	D	C	C	C	B	C	B	C	B	B	B	N	C	C	C	C	D	C	D	C
2	07	06	02	00	004	6911	   0	  8051	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	B	B	C	C	D	C	C	C	B	B	B	C	B	B	B	N	C	C	C	C	D	C	D	C
2	07	06	02	00	004	6912	   0	  8051	 	 	 	 	 	 	 	 	 	 	 	D	D	C	D	D	C	C	C	C	D	D	D	D	B	C	B	C	C	C	C	N	B	C	C	C	E	C	D	C
2	07	06	03	00	004	6907	   0	  3910	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	C	B	C	D	D	C	B	D	B	C	C	B	B	B	B	E	C	D	D	C	D	D	D	B
2	07	06	03	00	004	6908	   0	  3910	 	 	 	 	 	 	 	 	 	 	 	D	D	C	D	D	B	B	C	D	D	C	D	D	B	B	C	C	B	B	B	E	C	D	D	C	D	D	D	B
2	07	06	03	00	004	6909	   0	  6057	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	B	B	C	D	D	C	C	C	B	B	C	C	B	B	B	D	C	C	D	C	D	C	D	B
2	07	06	03	00	004	6910	   0	  6057	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	B	B	C	D	D	C	B	C	B	B	C	C	B	B	B	D	C	C	D	C	D	C	D	B
2	07	06	03	00	004	6911	   0	  6057	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	B	B	C	D	D	C	C	C	B	B	C	C	B	B	B	D	C	C	D	C	D	C	D	B
2	07	06	03	00	004	6912	   0	  6057	 	 	 	 	 	 	 	 	 	 	 	C	C	B	D	C	B	B	B	C	D	D	B	C	B	A	C	C	B	B	A	N	B	C	C	C	C	C	D	B
2	07	06	04	00	004	6907	   0	 15590	 	 	 	 	 	 	 	 	 	 	 	B	B	B	D	C	A	B	B	C	D	D	A	B	A	A	B	C	B	B	A	N	B	C	C	C	D	D	D	C
2	07	06	04	00	004	6908	   0	 15590	 	 	 	 	 	 	 	 	 	 	 	C	C	B	D	C	A	B	B	C	D	D	B	C	A	A	B	C	B	B	A	N	B	C	C	C	D	D	D	C
2	07	06	04	00	004	6909	   0	 11111	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	B	B	C	C	D	C	C	C	B	B	C	C	B	B	B	N	C	C	C	C	D	C	D	C
2	07	06	04	00	004	6910	   0	 10993	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	B	B	C	C	D	C	B	C	B	A	C	C	B	B	B	N	C	C	C	C	D	C	D	C
2	07	06	04	00	004	6911	   0	 10727	 	 	 	 	 	 	 	 	 	 	 	C	B	C	D	C	B	B	C	C	D	C	B	B	B	A	C	C	B	B	B	N	C	C	C	C	D	C	D	C
2	07	06	04	00	004	6912	   0	 13859	 	 	 	 	 	 	 	 	 	 	 	C	C	B	D	C	A	B	B	C	D	D	B	C	A	A	B	C	A	B	B	N	B	C	C	C	D	C	D	C
2	07	06	05	00	004	6907	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	05	00	004	6908	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	05	00	004	6909	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	05	00	004	6910	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	05	00	004	6911	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	05	00	004	6912	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	06	00	004	6907	   0	  1540	 	 	 	 	 	 	 	 	 	 	 	C	B	C	D	B	A	B	C	C	D	C	A	B	A	A	C	C	B	B	A	N	D	C	C	C	E	D	D	C
2	07	06	06	00	004	6908	   0	  1540	 	 	 	 	 	 	 	 	 	 	 	C	B	C	D	C	B	B	C	C	D	C	C	B	A	B	C	C	B	B	A	N	D	C	C	C	E	D	D	C
2	07	06	06	00	004	6909	   0	  2874	 	 	 	 	 	 	 	 	 	 	 	C	C	C	C	C	B	B	C	C	C	C	C	C	B	B	B	C	B	B	B	N	D	C	C	C	E	B	D	C
2	07	06	06	00	004	6910	   0	  2978	 	 	 	 	 	 	 	 	 	 	 	N	D	N	N	D	N	C	N	N	N	D	C	D	N	N	N	N	N	C	N	N	N	N	N	N	N	N	N	C
2	07	06	06	00	004	6911	   0	  3215	 	 	 	 	 	 	 	 	 	 	 	N	C	N	N	C	N	C	N	N	N	D	A	B	N	A	N	N	N	B	N	N	N	N	N	N	N	N	N	C
2	07	06	06	00	004	6912	   0	  3636	 	 	 	 	 	 	 	 	 	 	 	B	B	B	D	C	A	B	B	C	D	D	B	B	A	A	B	C	B	B	A	D	B	C	B	C	D	C	D	C
2	07	06	07	00	004	6907	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	07	00	004	6908	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	07	00	004	6909	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	07	00	004	6910	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	07	00	004	6911	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	06	07	00	004	6912	   0	     0	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	07	07	08	00	004	6907	   0	  2041	 	 	 	 	 	 	 	 	 	 	 	C	C	C	C	C	C	B	C	C	C	C	B	B	C	A	B	D	B	B	B	N	D	C	C	C	D	B	D	C
2	07	07	08	00	004	6908	   0	  2752	 	 	 	 	 	 	 	 	 	 	 	C	C	C	D	C	C	B	C	D	C	C	B	C	C	C	C	D	B	B	B	N	D	C	C	D	D	C	D	C
2	07	07	08	00	004	6909	   0	  2592	 	 	 	 	 	 	 	 	 	 	 	C	C	B	D	C	C	A	C	D	C	C	B	C	B	B	C	D	A	A	B	D	C	B	C	D	D	B	D	C
2	07	07	08	00	004	6910	   0	  2739	 	 	 	 	 	 	 	 	 	 	 	C	C	B	D	C	C	A	C	D	C	C	C	B	B	B	C	D	A	A	B	D	C	B	C	D	D	B	D	C
2	07	07	08	00	004	6911	   0	  2739	 	 	 	 	 	 	 	 	 	 	 	C	C	B	D	C	B	A	C	D	C	C	B	B	B	A	C	D	A	A	B	D	C	B	C	D	D	B	D	C
2	07	07	08	00	004	6912	   0	  2739	 	 	 	 	 	 	 	 	 	 	 	B	B	B	D	B	C	A	C	D	C	C	A	B	B	B	C	D	A	A	B	D	C	B	C	D	D	B	D	C
2	07	07	09	00	004	6907	   0	  4330	 	 	 	 	 	 	 	 	 	 	 	B	B	A	B	C	A	B	A	A	B	C	B	A	B	A	A	A	A	B	A	N	A	A	A	B	A	C	B	B
2	07	07	09	00	004	6908	   0	  4004	 	 	 	 	 	 	 	 	 	 	 	B	B	A	B	C	B	B	A	A	B	C	B	A	B	B	A	A	A	B	A	N	A	A	A	B	A	C	B	B
2	07	07	09	00	004	6909	   0	  5796	 	 	 	 	 	 	 	 	 	 	 	B	B	A	C	C	A	B	A	B	C	C	B	B	A	B	A	A	A	B	A	N	B	A	B	B	A	C	C	C
2	07	07	09	00	004	6910	   0	  5796	 	 	 	 	 	 	 	 	 	 	 	C	C	A	C	D	B	B	A	B	C	C	D	C	A	C	A	A	A	B	A	N	B	A	B	B	A	C	C	C
2	07	07	09	00	004	6911	   0	  5796	 	 	 	 	 	 	 	 	 	 	 	C	C	A	C	D	A	B	A	B	C	C	D	C	A	A	A	A	A	B	A	N	B	A	B	B	A	C	C	C
2	07	07	09	00	004	6912	   0	  5796	 	 	 	 	 	 	 	 	 	 	 	B	B	A	C	C	A	B	A	B	C	C	C	B	A	A	A	A	A	B	A	N	B	A	B	B	A	C	C	C
2	07	07	10	00	004	6907	   0	  6769	 	 	 	 	 	 	 	 	 	 	 	B	B	A	C	C	A	B	A	B	C	C	B	B	A	A	B	A	B	A	A	N	B	A	B	B	B	D	C	B
2	07	07	10	00	004	6908	   0	  7165	 	 	 	 	 	 	 	 	 	 	 	B	B	A	C	C	A	B	A	B	C	C	B	B	A	A	B	A	B	B	A	N	B	A	B	B	B	D	C	B
2	07	07	10	00	004	6909	   0	  7114	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	A	B	A	B	C	C	B	B	A	A	B	A	B	B	A	N	B	B	B	B	B	D	C	B
2	07	07	10	00	004	6910	   0	  7199	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	D	B	B	A	B	C	D	C	C	A	B	B	A	B	B	A	N	B	B	B	B	B	D	C	B
2	07	07	10	00	004	6911	   0	  7199	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	B	B	A	B	C	C	B	C	A	B	B	A	B	B	A	N	B	B	B	B	B	D	C	B
2	07	07	10	00	004	6912	   0	  7199	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	A	B	A	B	C	C	B	B	A	A	B	A	B	B	A	N	B	B	B	B	B	D	C	B
2	07	07	11	00	004	6907	   0	  5484	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	B	B	B	C	C	B	C	A	A	B	B	B	B	B	A	N	B	B	C	B	E	C	C	B
2	07	07	11	00	004	6908	   0	  5521	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	B	B	A	C	C	B	C	A	A	B	B	A	B	B	A	N	B	B	C	B	E	C	C	B
2	07	07	11	00	004	6909	   0	  5679	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	C	B	B	B	A	B	B	B	B	B	A	N	B	B	B	B	E	B	D	B
2	07	07	11	00	004	6910	   0	  5757	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	B	B	B	C	C	C	B	B	A	B	B	B	B	B	A	N	B	B	B	B	E	B	D	B
2	07	07	11	00	004	6911	   0	  5757	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	B	B	B	C	C	C	B	B	A	B	B	B	B	B	A	N	B	B	B	B	E	B	D	B
2	07	07	11	00	004	6912	   0	  5750	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	C	B	C	B	B	B	B	B	B	B	A	N	B	B	B	B	E	B	D	B
2	07	07	12	00	004	6907	   0	 10189	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	C	B	B	B	B	B	C	B	B	B	B	A	B	B	B	A	N	B	B	B	B	B	B	B	C
2	07	07	12	00	004	6908	   0	 14063	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	C	B	B	B	B	B	C	C	B	B	A	A	B	B	B	A	N	B	B	B	B	B	B	B	C
2	07	07	12	00	004	6909	   0	 12622	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	B	C	A	B	B	A	B	B	B	B	A	N	B	B	B	B	D	B	C	B
2	07	07	12	00	004	6910	   0	 13416	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	B	B	B	C	B	D	A	C	B	B	B	B	B	B	A	N	B	B	B	B	C	B	C	B
2	07	07	12	00	004	6911	   0	 13416	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	B	B	B	C	B	D	A	B	B	A	B	B	B	B	A	N	B	B	B	B	C	B	C	B
2	07	07	12	00	004	6912	   0	 13446	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	B	B	B	B	B	D	A	B	B	A	B	C	B	B	A	N	C	B	B	B	C	B	C	B
2	07	07	13	00	004	6907	   0	  5976	 	 	 	 	 	 	 	 	 	 	 	B	C	B	B	C	B	B	B	B	B	C	C	C	B	C	B	B	B	B	B	D	B	C	B	B	D	B	A	C
2	07	07	13	00	004	6908	   0	  5925	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	C	B	B	B	B	B	C	C	B	B	C	B	B	B	B	B	D	B	C	B	B	D	B	A	C
2	07	07	13	00	004	6909	   0	  5582	 	 	 	 	 	 	 	 	 	 	 	B	C	B	C	C	C	B	B	C	B	C	B	A	C	B	B	C	B	B	B	N	B	B	B	B	E	B	A	B
2	07	07	13	00	004	6910	   0	  5582	 	 	 	 	 	 	 	 	 	 	 	B	C	B	C	C	C	B	B	C	B	C	B	B	C	B	B	C	B	B	B	N	B	B	B	B	E	B	A	B
2	07	07	13	00	004	6911	   0	  5582	 	 	 	 	 	 	 	 	 	 	 	B	C	B	C	C	C	B	B	C	B	C	B	B	C	B	B	C	B	B	B	N	B	B	B	B	E	B	A	B
2	07	07	13	00	004	6912	   0	  5582	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	B	B	B	C	B	C	B	A	C	A	B	C	B	B	B	N	B	B	B	B	E	B	A	B
2	07	07	14	00	004	6907	   0	  4800	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	A	B	A	B	C	B	B	B	A	A	A	B	A	B	A	N	A	B	A	B	D	C	C	A
2	07	07	14	00	004	6908	   0	  5248	 	 	 	 	 	 	 	 	 	 	 	B	A	B	C	B	A	B	A	B	C	B	B	A	A	A	A	B	A	B	A	N	A	B	A	B	D	C	C	A
2	07	07	14	00	004	6909	   0	  5146	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	B	A	B	A	B	B	C	A	B	A	B	A	A	A	B	A	N	A	B	A	B	D	C	B	A
2	07	07	14	00	004	6910	   0	  5146	 	 	 	 	 	 	 	 	 	 	 	B	A	B	B	B	A	B	A	B	B	C	A	A	A	A	A	A	A	B	A	N	A	B	A	B	D	C	B	A
2	07	07	14	00	004	6911	   0	  5146	 	 	 	 	 	 	 	 	 	 	 	B	C	B	B	D	A	B	A	B	B	D	C	B	A	A	A	A	A	B	A	N	A	B	A	B	D	C	B	A
2	07	07	14	00	004	6912	   0	  5146	 	 	 	 	 	 	 	 	 	 	 	B	C	B	B	D	A	B	A	B	B	D	C	B	A	A	A	A	A	B	A	N	A	B	A	B	D	C	B	A
2	07	07	15	00	004	6907	   0	 13201	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	A	B	A	B	C	B	C	C	A	B	A	A	A	B	A	N	B	B	B	B	D	C	C	C
2	07	07	15	00	004	6908	   0	 15014	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	A	B	A	B	C	D	B	C	A	B	A	A	A	B	A	N	B	B	B	B	D	C	C	C
2	07	07	15	00	004	6909	   0	 13380	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	B	A	B	A	B	B	C	A	B	A	A	A	A	A	B	A	N	B	B	B	B	D	B	B	C
2	07	07	15	00	004	6910	   0	 13386	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	B	A	B	A	B	B	C	A	C	A	A	A	A	A	B	A	N	B	B	B	B	D	B	B	C
2	07	07	15	00	004	6911	   0	 13386	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	C	A	B	A	B	B	C	B	B	A	A	A	A	A	B	A	N	B	B	B	B	D	B	B	C
2	07	07	15	00	004	6912	   0	 13286	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	C	A	B	A	B	B	C	B	B	A	A	A	A	A	B	A	N	B	B	B	B	D	B	B	C
2	07	07	16	00	004	6907	   0	  3912	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	B	A	C	A	B	B	C	B	A	B	A	N	D	A	C	C	C	B	B	A
2	07	07	16	00	004	6908	   0	  3696	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	C	B	B	C	B	A	C	B	B	C	C	B	A	B	A	N	D	A	C	C	C	B	B	A
2	07	07	16	00	004	6909	   0	  4133	 	 	 	 	 	 	 	 	 	 	 	B	C	B	B	C	B	B	B	B	A	B	C	B	A	C	B	B	A	B	A	N	C	A	B	C	B	A	B	A
2	07	07	16	00	004	6910	   0	  4133	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	C	B	B	B	B	A	B	C	B	A	B	B	B	A	B	A	N	C	A	B	C	B	A	B	A
2	07	07	16	00	004	6911	   0	  4133	 	 	 	 	 	 	 	 	 	 	 	C	C	B	B	C	B	B	B	B	A	B	D	C	A	B	B	B	A	B	A	N	C	A	B	C	B	A	B	A
2	07	07	16	00	004	6912	   0	  4133	 	 	 	 	 	 	 	 	 	 	 	B	B	B	B	B	B	B	B	B	A	B	B	B	B	A	B	B	A	B	A	N	C	A	B	C	B	A	B	A
2	07	07	17	00	004	6907	   0	  5055	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	B	A	C	A	B	B	B	C	A	B	A	N	D	A	D	C	B	B	B	A
2	07	07	17	00	004	6908	   0	  5572	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	C	B	C	C	B	A	C	B	B	C	B	C	A	B	A	N	D	A	C	C	B	B	B	A
2	07	07	17	00	004	6909	   0	  5572	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	B	A	B	B	A	B	B	B	A	B	A	N	C	A	C	C	B	B	B	A
2	07	07	17	00	004	6910	   0	  5572	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	B	A	B	B	A	B	B	B	A	B	A	N	C	A	C	C	B	B	B	A
2	07	07	17	00	004	6911	   0	  5572	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	B	A	B	B	A	B	B	B	A	B	A	N	C	A	C	C	B	B	B	A
2	07	07	17	00	004	6912	   0	  5572	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	B	B	B	B	C	B	A	B	B	A	B	B	B	A	B	A	N	C	A	C	C	B	B	B	A
2	07	07	18	00	004	6907	   0	  2526	 	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	B
2	07	07	18	00	004	6908	   0	  4667	 	 	 	 	 	 	 	 	 	 	 	N	C	N	N	D	N	C	N	N	N	D	D	C	N	C	N	N	N	C	N	N	N	N	N	N	N	N	N	B
2	07	07	18	00	004	6909	   0	  6147	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	B	B	B	D	B	C	C	B	A	B	B	C	B	B	A	C	C	B	D	C	N	B	C	B
2	07	07	18	00	004	6910	   0	  6315	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	A	B	B	D	B	C	B	C	A	A	B	B	B	B	A	C	C	B	D	C	N	B	C	B
2	07	07	18	00	004	6911	   0	  6315	 	 	 	 	 	 	 	 	 	 	 	C	D	B	C	D	A	B	B	D	B	C	C	C	A	A	B	B	B	C	A	C	C	B	D	C	N	B	C	B
2	07	07	18	00	004	6912	   0	  6315	 	 	 	 	 	 	 	 	 	 	 	B	B	B	C	C	A	B	C	D	B	C	B	B	A	A	B	B	B	B	B	C	D	B	D	C	N	B	C	B
2	07	08	01	00	004	6907	   0	   891	 	 	 	 	 	 	 	 	 	 	 	D	D	C	C	D	C	C	C	C	C	D	C	C	C	C	C	C	C	B	C	N	D	C	D	C	B	C	D	A
2	07	08	01	00	004	6908	   0	   891	 	 	 	 	 	 	 	 	 	 	 	D	D	C	C	D	C	C	C	C	C	D	C	C	C	C	C	C	C	B	C	N	D	C	D	C	B	C	D	A
2	07	08	01	00	004	6909	   0	   891	 	 	 	 	 	 	 	 	 	 	 	D	D	C	C	D	C	C	C	C	C	D	C	C	C	C	C	C	C	B	C	N	D	C	D	C	B	C	D	A
2	07	08	01	00	004	6910	   0	   891	 	 	 	 	 	 	 	 	 	 	 	D	D	C	C	D	C	C	C	C	C	D	C	C	C	C	C	C	C	B	C	N	D	C	D	C	B	C	D	A
2	07	08	01	00	004	6911	   0	   891	 	 	 	 	 	 	 	 	 	 	 	D	D	C	C	D	C	C	C	C	C	D	C	C	C	C	C	C	C	B	C	N	D	C	D	C	B	C	D	A
2	07	08	01	00	004	6912	   0	   891	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	B	B	C	C	B	C	B	C	B	B	C	B	B	B	B	N	D	B	D	C	B	B	C	A
2	07	08	02	00	004	6907	   0	   869	 	 	 	 	 	 	 	 	 	 	 	D	D	D	D	D	D	C	D	D	C	D	C	C	C	D	D	D	C	C	C	N	D	C	D	D	A	B	D	B
2	07	08	02	00	004	6908	   0	   869	 	 	 	 	 	 	 	 	 	 	 	D	D	D	D	D	D	C	D	D	C	D	C	C	C	D	D	D	C	B	C	N	D	C	D	D	A	B	D	B
2	07	08	02	00	004	6909	   0	   869	 	 	 	 	 	 	 	 	 	 	 	D	D	D	D	D	D	C	D	D	C	D	C	C	C	D	D	D	C	B	C	N	D	C	D	D	A	B	D	B
2	07	08	02	00	004	6910	   0	   869	 	 	 	 	 	 	 	 	 	 	 	D	D	D	D	D	D	C	D	D	C	D	C	C	C	D	D	D	C	B	C	N	D	C	D	D	A	B	D	B
2	07	08	02	00	004	6911	   0	   869	 	 	 	 	 	 	 	 	 	 	 	D	D	D	D	D	D	C	D	D	C	D	C	C	C	D	D	D	C	B	C	N	D	C	D	D	A	B	D	B
2	07	08	02	00	004	6912	   0	   869	 	 	 	 	 	 	 	 	 	 	 	C	C	B	C	C	B	B	C	C	B	D	B	C	A	B	C	B	B	B	B	N	D	B	C	C	A	B	C	B
