CHAM   	PHAM   	DHAM   	VHAM   	HHAM   	DATE   	 +PCN   	PSSQ1  	VSZ1   	VCPOP  	GVPOP  	NBPOP  	UKPOP  	TOPOP  
2	09	01	00	00	6806	001	5000	   0	 00000000	 00002572	 00001500	 00000000	 00004072
2	09	01	00	00	6807	001	5000	   0	 00000000	 00002725	 00001500	 00000000	 00004225
2	09	01	00	00	6808	001	5000	   0	 00000000	 00002725	 00001500	 00000000	 00004225
2	09	01	00	00	6809	001	5000	   0	 00000000	 00001237	 00003000	 00000000	 00004237
2	09	01	00	00	6810	001	5000	   0	 00000000	 00001237	 00003000	 00000000	 00004237
2	09	01	00	00	6811	001	5000	   0	 00000000	 00001237	 00003000	 00000000	 00004237
2	09	01	00	00	6812	001	5000	   0	 00000000	 00001237	 00003000	 00000000	 00004237
2	09	02	00	00	6801	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6802	001	5000	   0	 00000108	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6803	001	5000	   0	 00000108	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6804	001	5000	   0	 00000108	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6805	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6806	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6807	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6808	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6809	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6810	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6811	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	02	00	00	6812	001	5000	   0	 00001035	 00000000	 00001000	 00000000	 00002035
2	09	03	00	00	6801	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6802	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6803	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6804	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6805	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6806	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6807	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6808	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6809	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6810	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6811	001	5000	   0	 00000000	 00000000	 00003276	 00000000	 00003276
2	09	03	00	00	6812	001	5000	   0	 00000000	 00002600	 00003276	 00000000	 00005876
2	10	01	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6802	001	5000	   0	 00000076	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6803	001	5000	   0	 00000076	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6804	001	5000	   0	 00000076	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	01	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	02	00	00	6801	001	5000	   0	 00000500	 00007668	 00000500	 00000000	 00008668
2	10	02	00	00	6802	001	5000	   0	 00000016	 00007668	 00000500	 00000000	 00008668
2	10	02	00	00	6803	001	5000	   0	 00000016	 00007668	 00000500	 00000000	 00008668
2	10	02	00	00	6804	001	5000	   0	 00000016	 00007668	 00000500	 00000000	 00008668
2	10	02	00	00	6805	001	5000	   0	 00000500	 00007668	 00000500	 00000000	 00008668
2	10	02	00	00	6806	001	5000	   0	 00002104	 00014386	 00011299	 00000000	 00027789
2	10	02	00	00	6807	001	5000	   0	 00002104	 00014386	 00011299	 00000000	 00027789
2	10	02	00	00	6808	001	5000	   0	 00002104	 00014386	 00011299	 00000000	 00027789
2	10	02	00	00	6809	001	5000	   0	 00002104	 00014386	 00011299	 00000000	 00027789
2	10	02	00	00	6810	001	5000	   0	 00002104	 00014386	 00011299	 00000000	 00027789
2	10	02	00	00	6811	001	5000	   0	 00002104	 00013991	 00011299	 00000000	 00027394
2	10	02	00	00	6812	001	5000	   0	 00000500	 00018364	 00011299	 00000000	 00030163
2	10	03	00	00	6801	001	5000	   0	 00002900	 00009800	 00000000	 00013700	 00026400
2	10	03	00	00	6802	001	5000	   0	 00000000	 00009800	 00000000	 00013700	 00026400
2	10	03	00	00	6803	001	5000	   0	 00000000	 00009800	 00000000	 00013700	 00026400
2	10	03	00	00	6804	001	5000	   0	 00000000	 00009800	 00000000	 00013700	 00026400
2	10	03	00	00	6805	001	5000	   0	 00002900	 00009800	 00000000	 00013700	 00026400
2	10	03	00	00	6806	001	5000	   0	 00002900	 00001786	 00004933	 00001000	 00010619
2	10	03	00	00	6807	001	5000	   0	 00002900	 00001786	 00004933	 00001000	 00010619
2	10	03	00	00	6808	001	5000	   0	 00002900	 00001786	 00004933	 00001000	 00010619
2	10	03	00	00	6809	001	5000	   0	 00002900	 00001786	 00004933	 00001000	 00010619
2	10	03	00	00	6810	001	5000	   0	 00002900	 00000850	 00000262	 00000500	 00004512
2	10	03	00	00	6811	001	5000	   0	 00002900	 00000850	 00000262	 00000500	 00004512
2	10	03	00	00	6812	001	5000	   0	 00002400	 00000850	 00000262	 00000370	 00003882
2	10	04	00	00	6801	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
2	10	04	00	00	6802	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
2	10	04	00	00	6803	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00001730
2	10	04	00	00	6804	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00001638
2	10	04	00	00	6805	001	5000	   0	 00000788	 00000850	 00000000	 00000000	 00001638
2	10	04	00	00	6806	001	5000	   0	 00000703	 00000935	 00000000	 00000000	 00001638
2	10	04	00	00	6807	001	5000	   0	 00000703	 00000935	 00000000	 00000000	 00001638
2	10	04	00	00	6808	001	5000	   0	 00000703	 00000935	 00000000	 00000000	 00001638
2	10	04	00	00	6809	001	5000	   0	 00000703	 00000935	 00000000	 00000000	 00001638
2	10	04	00	00	6810	001	5000	   0	 00000703	 00000935	 00000000	 00000000	 00001638
2	10	04	00	00	6811	001	5000	   0	 00000703	 00000935	 00000000	 00000000	 00001638
2	10	04	00	00	6812	001	5000	   0	 00000703	 00000935	 00000000	 00000000	 00001638
2	10	05	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	05	00	00	6802	001	5000	   0	 00000197	 00000000	 00000000	 00000000	 00000000
2	10	05	00	00	6803	001	5000	   0	 00000197	 00000000	 00000000	 00000000	 00000000
2	10	05	00	00	6804	001	5000	   0	 00000197	 00000000	 00000000	 00000000	 00000000
2	10	05	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	05	00	00	6806	001	5000	   0	 00000000	 00001581	 00000000	 00000000	 00001581
2	10	05	00	00	6807	001	5000	   0	 00000000	 00001581	 00000000	 00000000	 00001581
2	10	05	00	00	6808	001	5000	   0	 00000000	 00001581	 00000000	 00000000	 00001581
2	10	05	00	00	6809	001	5000	   0	 00000000	 00001581	 00000000	 00000000	 00001581
2	10	05	00	00	6810	001	5000	   0	 00000000	 00001581	 00000000	 00000000	 00001581
2	10	05	00	00	6811	001	5000	   0	 00000000	 00001581	 00000000	 00000000	 00001581
2	10	05	00	00	6812	001	5000	   0	 00000000	 00001581	 00000000	 00000000	 00001581
2	10	06	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	06	00	00	6802	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	06	00	00	6803	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	06	00	00	6804	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	06	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	06	00	00	6806	001	5000	   0	 00000500	 00000000	 00000000	 00000000	 00000500
2	10	06	00	00	6807	001	5000	   0	 00000500	 00000000	 00000000	 00000000	 00000500
2	10	06	00	00	6808	001	5000	   0	 00000500	 00000000	 00000000	 00000000	 00000500
2	10	06	00	00	6809	001	5000	   0	 00000500	 00000000	 00000000	 00000000	 00000500
2	10	06	00	00	6810	001	5000	   0	 00000500	 00000000	 00000000	 00000000	 00000500
2	10	06	00	00	6811	001	5000	   0	 00000500	 00000000	 00000000	 00000000	 00000500
2	10	06	00	00	6812	001	5000	   0	 00000500	 00000250	 00000000	 00000000	 00000750
2	10	07	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	07	00	00	6802	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	07	00	00	6803	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	07	00	00	6804	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	07	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
2	10	07	00	00	6806	001	5000	   0	 00002000	 00000000	 00000000	 00000000	 00002000
2	10	07	00	00	6807	001	5000	   0	 00002000	 00000000	 00000000	 00000000	 00002000
2	10	07	00	00	6808	001	5000	   0	 00002000	 00000000	 00000000	 00000000	 00002000
2	10	07	00	00	6809	001	5000	   0	 00002000	 00000000	 00000000	 00000000	 00002000
2	10	07	00	00	6810	001	5000	   0	 00002000	 00000000	 00000000	 00000000	 00002000
2	10	07	00	00	6811	001	5000	   0	 00002000	 00000000	 00000000	 00000000	 00002000
2	10	07	00	00	6812	001	5000	   0	 00002000	 00000000	 00000000	 00000000	 00002000
2	11	01	00	00	6801	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6802	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6803	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6804	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6805	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6806	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6807	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6808	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6809	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6810	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6811	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	01	00	00	6812	001	5000	   0	 00000000	 00004000	 00001500	 00000000	 00005500
2	11	02	00	00	6801	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6802	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6803	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6804	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6805	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6806	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6807	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6808	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6809	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6810	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6811	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	02	00	00	6812	001	5000	   0	 00000000	 00002000	 00002000	 00000000	 00004000
2	11	03	00	00	6801	001	5000	   0	 00000000	 00002500	 00003000	 00000000	 00005500
2	11	03	00	00	6802	001	5000	   0	 00000185	 00002500	 00003000	 00000000	 00005500
2	11	03	00	00	6803	001	5000	   0	 00000185	 00002500	 00003000	 00000000	 00005500
2	11	03	00	00	6804	001	5000	   0	 00000185	 00002500	 00003000	 00000000	 00005500
2	11	03	00	00	6805	001	5000	   0	 00000000	 00002500	 00003000	 00000000	 00005500
2	11	03	00	00	6806	001	5000	   0	 00000000	 00002500	 00003000	 00000000	 00005500
2	11	03	00	00	6807	001	5000	   0	 00000000	 00002500	 00003000	 00000000	 00005500
2	11	03	00	00	6808	001	5000	   0	 00004196	 00002784	 00000000	 00000000	 00006980
2	11	03	00	00	6809	001	5000	   0	 00004196	 00002784	 00000000	 00000000	 00006980
2	11	03	00	00	6810	001	5000	   0	 00004196	 00002784	 00000000	 00000000	 00006980
2	11	03	00	00	6811	001	5000	   0	 00004196	 00002784	 00000000	 00000000	 00006980
2	11	03	00	00	6812	001	5000	   0	 00004196	 00002784	 00000000	 00000000	 00006980
2	11	04	00	00	6801	001	5000	   0	 00000000	 00001591	 00002000	 00000000	 00003591
2	11	04	00	00	6802	001	5000	   0	 00000319	 00001591	 00002000	 00000000	 00003591
2	11	04	00	00	6803	001	5000	   0	 00000319	 00001591	 00002000	 00000000	 00003591
2	11	04	00	00	6804	001	5000	   0	 00000319	 00001591	 00002000	 00000000	 00004127
2	11	04	00	00	6805	001	5000	   0	 00000536	 00001591	 00002000	 00000000	 00004127
2	11	04	00	00	6806	001	5000	   0	 00000536	 00001591	 00002000	 00000000	 00004127
2	11	04	00	00	6807	001	5000	   0	 00000536	 00001591	 00002000	 00000000	 00004127
2	11	04	00	00	6808	001	5000	   0	 00000536	 00001591	 00002000	 00000000	 00004127
2	11	04	00	00	6809	001	5000	   0	 00000536	 00001591	 00002000	 00000000	 00004127
2	11	04	00	00	6810	001	5000	   0	 00000536	 00001591	 00002000	 00000000	 00004127
2	11	04	00	00	6811	001	5000	   0	 00000536	 00001591	 00002000	 00000000	 00004127
2	11	04	00	00	6812	001	5000	   0	 00000536	 00001591	 00002000	 00000000	 00004127
2	12	01	00	00	6801	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6802	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6803	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6804	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6805	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6806	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6807	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6808	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6809	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6810	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6811	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	01	00	00	6812	001	5000	   0	 00000000	 00002720	 00000000	 00000000	 00002720
2	12	02	00	00	6801	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6802	001	5000	   0	 00000002	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6803	001	5000	   0	 00000002	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6804	001	5000	   0	 00000002	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6805	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6806	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6807	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6808	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6809	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6810	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6811	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	02	00	00	6812	001	5000	   0	 00000000	 00002454	 00000000	 00000000	 00002454
2	12	03	00	00	6801	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6802	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6803	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6804	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6805	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6806	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6807	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6808	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6809	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6810	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6811	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	03	00	00	6812	001	5000	   0	 00000000	 00001100	 00001156	 00000000	 00002256
2	12	04	00	00	6801	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6802	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6803	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6804	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6805	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6806	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6807	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6808	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6809	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6810	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6811	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	04	00	00	6812	001	5000	   0	 00000000	 00108394	 00000000	 00000000	 00108394
2	12	05	00	00	6801	001	5000	   0	 00000000	 00002719	 00002400	 00000000	 00005119
2	12	05	00	00	6802	001	5000	   0	 00000205	 00002719	 00002400	 00000000	 00005119
2	12	05	00	00	6803	001	5000	   0	 00000205	 00002719	 00002400	 00000000	 00005119
2	12	05	00	00	6804	001	5000	   0	 00000205	 00002719	 00002100	 00000000	 00004819
2	12	05	00	00	6805	001	5000	   0	 00000000	 00002719	 00002100	 00000000	 00004819
2	12	05	00	00	6806	001	5000	   0	 00000000	 00002719	 00002100	 00000000	 00004819
2	12	05	00	00	6807	001	5000	   0	 00000000	 00002719	 00002100	 00000000	 00004819
2	12	05	00	00	6808	001	5000	   0	 00000000	 00002719	 00002100	 00000000	 00004819
2	12	05	00	00	6809	001	5000	   0	 00000000	 00002719	 00002100	 00000000	 00004819
2	12	05	00	00	6810	001	5000	   0	 00000000	 00002719	 00002100	 00000000	 00004819
2	12	05	00	00	6811	001	5000	   0	 00000000	 00002719	 00002100	 00000000	 00004819
2	12	05	00	00	6812	001	5000	   0	 00000000	 00002719	 00002100	 00000000	 00004819
2	12	06	00	00	6801	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6802	001	5000	   0	 00000244	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6803	001	5000	   0	 00000244	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6804	001	5000	   0	 00000244	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6805	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6806	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6807	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6808	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6809	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6810	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6811	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	12	06	00	00	6812	001	5000	   0	 00000000	 00000000	 00002000	 00000000	 00002000
2	13	01	00	00	6801	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6802	001	5000	   0	 00000262	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6803	001	5000	   0	 00000262	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6804	001	5000	   0	 00000262	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6805	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6806	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6807	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6808	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6809	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6810	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6811	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	01	00	00	6812	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	02	00	00	6801	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6802	001	5000	   0	 00000053	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6803	001	5000	   0	 00000053	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6804	001	5000	   0	 00000117	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6805	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6806	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6807	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6808	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6809	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6810	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6811	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	02	00	00	6812	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6801	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6802	001	5000	   0	 00000075	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6803	001	5000	   0	 00000058	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6804	001	5000	   0	 00000058	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6805	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6806	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6807	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6808	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6809	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6810	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6811	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	03	00	00	6812	001	5000	   0	 00000000	 00000000	 00001000	 00000000	 00001000
2	13	04	00	00	6801	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6802	001	5000	   0	 00000109	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6803	001	5000	   0	 00000105	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6804	001	5000	   0	 00000105	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6805	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6806	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6807	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6808	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6809	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6810	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6811	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	13	04	00	00	6812	001	5000	   0	 00000000	 00000000	 00000250	 00000000	 00000250
2	14	01	00	00	6801	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6802	001	5000	   0	 00000119	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6803	001	5000	   0	 00000117	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6804	001	5000	   0	 00000117	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6805	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6806	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6807	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6808	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6809	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6810	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6811	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	01	00	00	6812	001	5000	   0	 00000000	 00001815	 00000000	 00000000	 00001815
2	14	02	00	00	6801	001	5000	   0	 00000000	 00000119	 00000000	 00000000	 00000119
2	14	02	00	00	6802	001	5000	   0	 00000025	 00000119	 00000000	 00000000	 00000119
2	14	02	00	00	6803	001	5000	   0	 00000025	 00000119	 00000000	 00000000	 00000119
2	14	02	00	00	6804	001	5000	   0	 00000025	 00000119	 00000000	 00000000	 00000119
2	14	02	00	00	6805	001	5000	   0	 00000000	 00000119	 00000000	 00000000	 00000119
2	14	02	00	00	6806	001	5000	   0	 00000000	 00000119	 00000000	 00000000	 00000119
2	14	02	00	00	6807	001	5000	   0	 00000000	 00000119	 00000000	 00000000	 00000119
